line,type,weekday,id_crime_category,afluency_distribution,crime_frequency
6,Intermedia,0,6,6089.0,5.0
6,Intermedia,0,13,6089.0,1.0
6,Terminal / Transbordo,0,6,14411.0,4.0
7,Intermedia,0,5,10084.888888888889,1.0
7,Intermedia,0,6,10084.888888888889,5.0
7,Transbordo,0,5,7279.333333333333,1.0
7,Transbordo,0,6,7279.333333333333,2.0
8,Intermedia,0,5,10056.583333333334,1.0
8,Intermedia,0,6,10056.583333333334,10.0
8,Transbordo,0,6,6771.8,5.0
9,Intermedia,0,6,11345.857142857143,5.0
9,Terminal / Transbordo,0,5,32253.5,1.0
9,Terminal / Transbordo,0,6,32253.5,1.0
9,Transbordo,0,6,6616.666666666667,4.0
9,Transbordo,0,11,6616.666666666667,1.0
A,Intermedia,0,5,12665.57142857143,1.0
A,Intermedia,0,6,12665.57142857143,3.0
A,Terminal / Transbordo,0,5,29036.0,1.0
B,Intermedia,0,6,8438.857142857143,4.0
B,Terminal,0,6,33077.0,1.0
B,Transbordo,0,5,4972.0,2.0
B,Transbordo,0,6,4972.0,2.0
1,Intermedia,1,6,20120.0,12.0
1,Terminal / Transbordo,1,5,30949.0,1.0
1,Transbordo,1,6,21458.166666666668,8.0
12,Intermedia,1,6,10458.8,11.0
12,Intermedia,1,7,10458.8,1.0
12,Transbordo,1,6,7286.666666666667,2.0
12,Transbordo,1,7,7286.666666666667,1.0
2,Intermedia,1,5,9815.5625,2.0
2,Intermedia,1,6,9815.5625,12.0
2,Intermedia,1,7,9815.5625,1.0
2,Transbordo,1,6,17656.333333333332,7.0
2,Transbordo,1,11,17656.333333333332,1.0
3,Intermedia,1,5,12750.833333333334,1.0
3,Intermedia,1,6,12750.833333333334,9.0
3,Terminal,1,6,55700.5,2.0
3,Transbordo,1,6,12315.42857142857,5.0
3,Transbordo,1,7,12315.42857142857,1.0
4,Intermedia,1,6,4444.0,1.0
4,Intermedia,1,7,4444.0,1.0
4,Transbordo,1,6,4523.25,5.0
5,Intermedia,1,6,5780.142857142857,8.0
5,Terminal / Transbordo,1,5,45622.0,1.0
5,Transbordo,1,6,4930.25,1.0
6,Intermedia,1,6,5908.428571428572,1.0
6,Intermedia,1,7,5908.428571428572,1.0
6,Transbordo,1,6,1037.0,1.0
7,Intermedia,1,5,10563.777777777777,1.0
7,Intermedia,1,6,10563.777777777777,7.0
7,Intermedia,1,7,10563.777777777777,1.0
7,Terminal / Transbordo,1,5,18617.0,1.0
7,Transbordo,1,6,7387.333333333333,2.0
7,Transbordo,1,11,7387.333333333333,1.0
8,Intermedia,1,5,10389.5,1.0
8,Intermedia,1,6,10389.5,10.0
8,Terminal / Transbordo,1,6,9820.0,1.0
8,Transbordo,1,6,7960.4,8.0
9,Intermedia,1,6,12538.0,4.0
9,Terminal / Transbordo,1,5,32514.0,1.0
9,Terminal / Transbordo,1,6,32514.0,2.0
9,Transbordo,1,6,7497.0,1.0
A,Intermedia,1,6,12714.714285714286,4.0
A,Terminal / Transbordo,1,5,29940.0,1.0
B,Intermedia,1,6,8072.571428571428,1.0
B,Transbordo,1,5,5091.2,1.0
B,Transbordo,1,6,5091.2,4.0
1,Intermedia,2,5,20466.5,4.0
1,Intermedia,2,6,20466.5,8.0
1,Terminal,2,6,34151.0,1.0
1,Transbordo,2,5,21757.0,2.0
1,Transbordo,2,6,21757.0,11.0
1,Transbordo,2,7,21757.0,1.0
12,Intermedia,2,5,10721.666666666666,1.0
12,Intermedia,2,6,10721.666666666666,3.0
12,Intermedia,2,7,10721.666666666666,1.0
12,Terminal / Transbordo,2,6,7729.0,1.0
2,Intermedia,2,5,9898.8125,4.0
2,Intermedia,2,6,9898.8125,15.0
2,Intermedia,2,7,9898.8125,2.0
2,Transbordo,2,5,18893.833333333332,2.0
2,Transbordo,2,6,18893.833333333332,12.0
2,Transbordo,2,7,18893.833333333332,1.0
3,Intermedia,2,6,13428.583333333334,13.0
3,Transbordo,2,6,12774.57142857143,8.0
3,Transbordo,2,13,12774.57142857143,1.0
4,Intermedia,2,5,4830.75,3.0
4,Intermedia,2,6,4830.75,2.0
4,Terminal / Transbordo,2,6,5918.0,1.0
4,Transbordo,2,5,5014.75,1.0
4,Transbordo,2,6,5014.75,3.0
5,Intermedia,2,6,5781.142857142857,8.0
5,Transbordo,2,13,5424.25,1.0
6,Intermedia,2,6,6315.0,8.0
7,Intermedia,2,5,10721.444444444445,1.0
7,Intermedia,2,6,10721.444444444445,7.0
7,Transbordo,2,5,7370.333333333333,2.0
7,Transbordo,2,6,7370.333333333333,2.0
8,Intermedia,2,6,10957.583333333334,11.0
8,Intermedia,2,7,10957.583333333334,2.0
8,Terminal / Transbordo,2,6,11465.0,1.0
8,Terminal / Transbordo,2,7,11465.0,1.0
8,Transbordo,2,6,8333.8,10.0
9,Intermedia,2,6,12446.142857142857,5.0
9,Terminal / Transbordo,2,5,31813.0,1.0
9,Transbordo,2,6,7340.333333333333,1.0
A,Intermedia,2,6,12979.142857142857,4.0
B,Intermedia,2,6,10329.285714285714,6.0
B,Intermedia,2,7,10329.285714285714,1.0
B,Transbordo,2,6,5496.4,2.0
B,Transbordo,2,7,5496.4,1.0
1,Intermedia,3,5,20744.083333333332,1.0
1,Intermedia,3,6,20744.083333333332,11.0
1,Terminal / Transbordo,3,6,31213.0,1.0
1,Transbordo,3,6,21552.833333333332,5.0
12,Intermedia,3,6,10765.666666666666,8.0
12,Intermedia,3,7,10765.666666666666,1.0
12,Terminal / Transbordo,3,6,7752.0,2.0
12,Transbordo,3,6,7546.333333333333,1.0
12,Transbordo,3,13,7546.333333333333,1.0
2,Intermedia,3,5,10261.1875,2.0
2,Intermedia,3,6,10261.1875,21.0
2,Intermedia,3,13,10261.1875,1.0
2,Transbordo,3,5,19350.0,6.0
2,Transbordo,3,6,19350.0,5.0
3,Intermedia,3,5,12072.583333333334,1.0
3,Intermedia,3,6,12072.583333333334,12.0
3,Terminal,3,6,56050.0,2.0
3,Transbordo,3,6,13189.142857142857,5.0
3,Transbordo,3,13,13189.142857142857,1.0
4,Intermedia,3,6,5162.5,3.0
4,Terminal / Transbordo,3,6,6431.0,2.0
4,Transbordo,3,5,4647.0,1.0
4,Transbordo,3,6,4647.0,4.0
5,Intermedia,3,6,5831.142857142857,3.0
5,Terminal,3,6,18635.0,1.0
5,Terminal / Transbordo,3,6,48014.0,1.0
5,Transbordo,3,6,4883.5,2.0
6,Intermedia,3,6,5626.857142857143,3.0
6,Terminal / Transbordo,3,6,14520.0,1.0
7,Intermedia,3,5,10648.111111111111,1.0
7,Intermedia,3,6,10648.111111111111,4.0
7,Terminal,3,6,24407.0,1.0
7,Transbordo,3,5,7871.333333333333,3.0
7,Transbordo,3,6,7871.333333333333,3.0
8,Intermedia,3,5,11081.833333333334,2.0
8,Intermedia,3,6,11081.833333333334,9.0
8,Terminal / Transbordo,3,6,11307.0,2.0
8,Transbordo,3,5,8292.6,3.0
8,Transbordo,3,6,8292.6,6.0
9,Intermedia,3,6,12782.57142857143,1.0
9,Transbordo,3,5,7896.333333333333,1.0
9,Transbordo,3,6,7896.333333333333,4.0
A,Intermedia,3,5,13608.142857142857,1.0
A,Intermedia,3,6,13608.142857142857,4.0
B,Intermedia,3,5,10077.714285714286,1.0
B,Intermedia,3,6,10077.714285714286,7.0
B,Intermedia,3,7,10077.714285714286,1.0
B,Terminal,3,6,35130.0,4.0
B,Transbordo,3,5,5785.8,1.0
B,Transbordo,3,6,5785.8,6.0
1,Intermedia,4,5,21241.416666666668,4.0
1,Intermedia,4,6,21241.416666666668,10.0
1,Terminal / Transbordo,4,6,31760.0,1.0
1,Transbordo,4,6,20925.166666666668,7.0
1,Transbordo,4,13,20925.166666666668,1.0
12,Intermedia,4,5,11047.533333333333,1.0
12,Intermedia,4,6,11047.533333333333,10.0
12,Intermedia,4,7,11047.533333333333,1.0
12,Transbordo,4,6,7634.0,2.0
2,Intermedia,4,6,10418.1875,11.0
2,Intermedia,4,7,10418.1875,1.0
2,Transbordo,4,5,20182.166666666668,4.0
2,Transbordo,4,6,20182.166666666668,7.0
3,Intermedia,4,6,12960.0,4.0
3,Terminal,4,6,60132.5,2.0
3,Transbordo,4,5,13839.714285714286,1.0
3,Transbordo,4,6,13839.714285714286,10.0
4,Intermedia,4,6,4838.75,1.0
4,Transbordo,4,5,5129.5,1.0
4,Transbordo,4,6,5129.5,2.0
5,Intermedia,4,6,6693.571428571428,7.0
5,Terminal / Transbordo,4,6,51243.0,1.0
5,Transbordo,4,5,5159.5,1.0
5,Transbordo,4,6,5159.5,3.0
6,Intermedia,4,5,5978.714285714285,2.0
6,Intermedia,4,6,5978.714285714285,3.0
6,Intermedia,4,7,5978.714285714285,1.0
7,Intermedia,4,6,10536.0,6.0
7,Intermedia,4,7,10536.0,1.0
7,Terminal,4,6,19698.0,2.0
7,Transbordo,4,6,7913.0,3.0
8,Intermedia,4,5,10414.75,1.0
8,Intermedia,4,6,10414.75,8.0
8,Intermedia,4,7,10414.75,1.0
8,Terminal / Transbordo,4,6,10925.0,1.0
8,Transbordo,4,5,8471.8,5.0
8,Transbordo,4,6,8471.8,6.0
9,Intermedia,4,6,12955.285714285714,5.0
9,Terminal / Transbordo,4,6,35163.5,1.0
9,Transbordo,4,5,7346.333333333333,5.0
9,Transbordo,4,6,7346.333333333333,1.0
A,Intermedia,4,5,12884.57142857143,1.0
A,Intermedia,4,6,12884.57142857143,6.0
A,Terminal / Transbordo,4,6,30404.0,1.0
B,Intermedia,4,6,9827.42857142857,3.0
B,Intermedia,4,7,9827.42857142857,1.0
B,Terminal,4,6,36033.0,2.0
B,Transbordo,4,6,5547.6,8.0
B,Transbordo,4,13,5547.6,1.0
1,Intermedia,5,5,19155.25,3.0
1,Intermedia,5,6,19155.25,15.0
1,Terminal / Transbordo,5,6,20025.0,1.0
1,Transbordo,5,5,22032.333333333332,3.0
1,Transbordo,5,6,22032.333333333332,6.0
12,Intermedia,5,6,8701.133333333333,5.0
12,Terminal,5,5,33022.0,1.0
12,Transbordo,5,6,5715.0,3.0
2,Intermedia,5,5,8852.0625,1.0
2,Intermedia,5,6,8852.0625,5.0
2,Transbordo,5,5,21031.666666666668,1.0
2,Transbordo,5,6,21031.666666666668,4.0
3,Intermedia,5,5,9790.916666666666,1.0
3,Intermedia,5,6,9790.916666666666,7.0
3,Terminal,5,6,53017.5,2.0
3,Transbordo,5,5,11164.0,1.0
3,Transbordo,5,6,11164.0,3.0
4,Intermedia,5,6,4525.75,3.0
4,Transbordo,5,5,4421.25,1.0
4,Transbordo,5,6,4421.25,3.0
4,Transbordo,5,7,4421.25,1.0
5,Intermedia,5,6,5933.142857142857,4.0
5,Intermedia,5,7,5933.142857142857,1.0
5,Terminal / Transbordo,5,6,45899.0,1.0
5,Transbordo,5,6,4816.5,3.0
6,Intermedia,5,6,4334.428571428572,4.0
7,Intermedia,5,6,8829.555555555555,3.0
7,Terminal,5,6,23850.0,1.0
7,Transbordo,5,6,6509.0,1.0
8,Intermedia,5,5,9743.666666666666,1.0
8,Intermedia,5,6,9743.666666666666,3.0
8,Terminal,5,6,45523.0,1.0
8,Terminal / Transbordo,5,6,11129.0,2.0
8,Transbordo,5,5,7839.4,1.0
8,Transbordo,5,6,7839.4,5.0
9,Intermedia,5,5,10183.285714285714,1.0
9,Intermedia,5,6,10183.285714285714,3.0
9,Terminal / Transbordo,5,6,30611.5,1.0
9,Transbordo,5,6,6810.666666666667,1.0
A,Intermedia,5,6,12322.142857142857,2.0
A,Terminal / Transbordo,5,6,18030.0,1.0
B,Intermedia,5,6,9820.57142857143,4.0
B,Intermedia,5,7,9820.57142857143,1.0
B,Transbordo,5,6,5402.6,4.0
1,Intermedia,6,6,11610.083333333334,9.0
1,Terminal,6,6,23328.0,1.0
1,Terminal / Transbordo,6,13,27356.0,1.0
1,Transbordo,6,6,15258.333333333334,5.0
12,Intermedia,6,6,5743.266666666666,7.0
12,Transbordo,6,6,3444.0,1.0
2,Intermedia,6,6,4828.25,8.0
2,Intermedia,6,7,4828.25,3.0
2,Intermedia,6,13,4828.25,1.0
2,Transbordo,6,5,11997.666666666666,3.0
2,Transbordo,6,6,11997.666666666666,14.0
3,Intermedia,6,5,5959.333333333333,2.0
3,Intermedia,6,6,5959.333333333333,6.0
3,Transbordo,6,5,7928.0,2.0
3,Transbordo,6,6,7928.0,3.0
4,Terminal / Transbordo,6,6,3269.5,1.0
5,Intermedia,6,5,3949.1428571428573,1.0
5,Intermedia,6,6,3949.1428571428573,4.0
5,Terminal / Transbordo,6,13,27080.0,1.0
5,Transbordo,6,5,4135.75,1.0
5,Transbordo,6,6,4135.75,3.0
6,Intermedia,6,5,2440.285714285714,1.0
6,Intermedia,6,6,2440.285714285714,1.0
6,Intermedia,6,7,2440.285714285714,1.0
7,Intermedia,6,6,3935.8888888888887,4.0
7,Transbordo,6,6,3926.6666666666665,7.0
8,Intermedia,6,6,5850.583333333333,8.0
8,Transbordo,6,6,4605.2,4.0
9,Intermedia,6,6,5592.142857142857,3.0
9,Terminal / Transbordo,6,13,18268.5,1.0
9,Transbordo,6,6,4376.0,4.0
A,Intermedia,6,6,8597.285714285714,3.0
A,Terminal / Transbordo,6,13,12985.0,1.0
B,Intermedia,6,5,7907.285714285715,1.0
B,Intermedia,6,6,7907.285714285715,4.0
B,Terminal,6,6,20658.0,1.0
B,Transbordo,6,6,4322.8,2.0
1,Intermedia,0,6,20157.75,12.0
1,Terminal,0,5,44093.0,1.0
1,Terminal / Transbordo,0,6,30723.0,1.0
1,Terminal / Transbordo,0,13,30723.0,1.0
1,Transbordo,0,5,20083.666666666668,3.0
1,Transbordo,0,6,20083.666666666668,5.0
1,Transbordo,0,13,20083.666666666668,1.0
12,Intermedia,0,5,10461.4,2.0
12,Intermedia,0,6,10461.4,4.0
12,Transbordo,0,6,7230.333333333333,4.0
12,Transbordo,0,13,7230.333333333333,1.0
2,Intermedia,0,5,9789.0625,2.0
2,Intermedia,0,6,9789.0625,20.0
2,Intermedia,0,7,9789.0625,1.0
2,Terminal,0,6,51764.5,2.0
2,Transbordo,0,5,16386.166666666668,3.0
2,Transbordo,0,6,16386.166666666668,9.0
3,Intermedia,0,6,11627.166666666666,10.0
3,Terminal,0,6,52598.0,1.0
3,Transbordo,0,6,13231.57142857143,6.0
3,Transbordo,0,13,13231.57142857143,1.0
4,Terminal / Transbordo,0,6,5965.5,3.0
4,Transbordo,0,6,4396.0,4.0
5,Intermedia,0,6,6526.714285714285,3.0
5,Terminal / Transbordo,0,6,52092.0,1.0
5,Terminal / Transbordo,0,13,52092.0,1.0
5,Transbordo,0,6,5135.0,1.0
6,Intermedia,0,6,5005.0,4.0
6,Terminal / Transbordo,0,6,13795.0,2.0
7,Intermedia,0,5,9992.666666666666,1.0
7,Intermedia,0,6,9992.666666666666,3.0
7,Terminal / Transbordo,0,6,20035.0,1.0
7,Transbordo,0,5,7668.333333333333,4.0
7,Transbordo,0,6,7668.333333333333,1.0
8,Intermedia,0,6,9981.0,9.0
8,Terminal,0,6,44484.0,1.0
8,Terminal / Transbordo,0,6,9189.0,3.0
8,Transbordo,0,6,8695.8,9.0
9,Intermedia,0,6,11812.285714285714,5.0
9,Terminal / Transbordo,0,5,32245.0,2.0
9,Terminal / Transbordo,0,6,32245.0,1.0
9,Terminal / Transbordo,0,13,32245.0,1.0
9,Transbordo,0,6,6225.0,2.0
A,Intermedia,0,6,13089.57142857143,4.0
A,Terminal / Transbordo,0,6,29660.0,1.0
A,Terminal / Transbordo,0,13,29660.0,1.0
B,Intermedia,0,6,8667.714285714286,2.0
B,Intermedia,0,11,8667.714285714286,1.0
B,Terminal,0,5,35906.0,1.0
B,Terminal,0,6,35906.0,1.0
B,Transbordo,0,6,5389.0,3.0
B,Transbordo,0,13,5389.0,1.0
1,Intermedia,1,5,19468.5,1.0
1,Intermedia,1,6,19468.5,13.0
1,Terminal,1,6,33757.0,2.0
1,Transbordo,1,5,22636.166666666668,2.0
1,Transbordo,1,6,22636.166666666668,10.0
12,Intermedia,1,6,10858.666666666666,15.0
12,Intermedia,1,7,10858.666666666666,2.0
12,Terminal,1,5,42980.0,1.0
12,Terminal / Transbordo,1,5,7405.0,1.0
12,Transbordo,1,6,7770.333333333333,3.0
2,Intermedia,1,5,9352.875,2.0
2,Intermedia,1,6,9352.875,18.0
2,Intermedia,1,13,9352.875,1.0
2,Transbordo,1,5,16547.166666666668,3.0
2,Transbordo,1,6,16547.166666666668,7.0
2,Transbordo,1,13,16547.166666666668,1.0
3,Intermedia,1,5,12599.083333333334,2.0
3,Intermedia,1,6,12599.083333333334,16.0
3,Transbordo,1,5,13390.0,2.0
3,Transbordo,1,6,13390.0,6.0
4,Intermedia,1,6,4409.5,2.0
4,Terminal / Transbordo,1,5,5934.0,1.0
4,Terminal / Transbordo,1,6,5934.0,2.0
4,Transbordo,1,6,4146.75,5.0
5,Intermedia,1,6,5406.857142857143,2.0
5,Transbordo,1,6,4870.75,2.0
6,Intermedia,1,6,5926.428571428572,2.0
6,Terminal / Transbordo,1,6,13642.0,1.0
6,Transbordo,1,6,1143.0,1.0
7,Intermedia,1,6,10418.444444444445,6.0
7,Terminal / Transbordo,1,6,18916.0,1.0
7,Transbordo,1,5,7591.666666666667,4.0
7,Transbordo,1,6,7591.666666666667,1.0
8,Intermedia,1,6,10394.833333333334,11.0
8,Intermedia,1,7,10394.833333333334,1.0
8,Terminal,1,6,47529.0,1.0
8,Terminal / Transbordo,1,5,9243.0,1.0
8,Terminal / Transbordo,1,7,9243.0,1.0
8,Transbordo,1,5,8792.8,1.0
8,Transbordo,1,6,8792.8,6.0
8,Transbordo,1,13,8792.8,1.0
9,Intermedia,1,5,12145.0,2.0
9,Intermedia,1,6,12145.0,6.0
9,Terminal / Transbordo,1,5,33299.5,2.0
9,Terminal / Transbordo,1,6,33299.5,1.0
9,Transbordo,1,5,7088.333333333333,1.0
9,Transbordo,1,6,7088.333333333333,2.0
9,Transbordo,1,13,7088.333333333333,1.0
A,Intermedia,1,5,12817.285714285714,1.0
A,Intermedia,1,6,12817.285714285714,4.0
B,Intermedia,1,5,8359.142857142857,1.0
B,Intermedia,1,6,8359.142857142857,6.0
B,Terminal,1,5,34944.0,1.0
B,Terminal,1,6,34944.0,1.0
B,Transbordo,1,5,4923.6,1.0
B,Transbordo,1,6,4923.6,3.0
B,Transbordo,1,7,4923.6,1.0
1,Intermedia,2,5,22843.166666666668,1.0
1,Intermedia,2,6,22843.166666666668,8.0
1,Transbordo,2,6,20376.0,5.0
12,Intermedia,2,5,10848.2,1.0
12,Intermedia,2,6,10848.2,7.0
12,Transbordo,2,6,7757.666666666667,3.0
12,Transbordo,2,7,7757.666666666667,1.0
2,Intermedia,2,5,10506.5,1.0
2,Intermedia,2,6,10506.5,17.0
2,Intermedia,2,7,10506.5,1.0
2,Transbordo,2,5,18317.5,1.0
2,Transbordo,2,6,18317.5,5.0
3,Intermedia,2,5,12651.75,2.0
3,Intermedia,2,6,12651.75,6.0
3,Terminal,2,5,56162.5,1.0
3,Transbordo,2,5,13718.142857142857,1.0
3,Transbordo,2,6,13718.142857142857,20.0
4,Intermedia,2,6,4932.25,1.0
4,Terminal / Transbordo,2,6,6306.5,1.0
4,Transbordo,2,5,4570.25,1.0
5,Intermedia,2,6,6274.428571428572,2.0
5,Transbordo,2,6,5507.0,1.0
6,Intermedia,2,6,5911.857142857143,1.0
6,Terminal / Transbordo,2,6,13013.5,2.0
7,Intermedia,2,6,10560.666666666666,6.0
7,Terminal / Transbordo,2,6,19834.0,2.0
7,Transbordo,2,6,7343.0,2.0
8,Intermedia,2,5,10924.833333333334,3.0
8,Intermedia,2,6,10924.833333333334,2.0
8,Terminal,2,6,47847.0,1.0
8,Terminal / Transbordo,2,6,10390.0,2.0
8,Transbordo,2,6,8483.6,2.0
9,Intermedia,2,5,12259.42857142857,1.0
9,Intermedia,2,6,12259.42857142857,1.0
9,Transbordo,2,5,6467.666666666667,1.0
9,Transbordo,2,6,6467.666666666667,4.0
A,Intermedia,2,5,13510.0,1.0
A,Intermedia,2,6,13510.0,5.0
B,Intermedia,2,6,9590.42857142857,2.0
B,Terminal,2,5,35774.0,1.0
B,Terminal,2,6,35774.0,4.0
B,Transbordo,2,6,5768.0,12.0
1,Intermedia,3,5,21356.416666666668,1.0
1,Intermedia,3,6,21356.416666666668,6.0
1,Terminal,3,6,32258.0,1.0
1,Terminal / Transbordo,3,6,30985.0,1.0
1,Transbordo,3,5,21790.5,1.0
1,Transbordo,3,6,21790.5,5.0
1,Transbordo,3,7,21790.5,1.0
1,Transbordo,3,13,21790.5,3.0
12,Intermedia,3,6,10523.533333333333,6.0
12,Terminal / Transbordo,3,5,7494.0,1.0
12,Transbordo,3,7,7642.333333333333,1.0
2,Intermedia,3,6,9816.9375,11.0
2,Transbordo,3,5,16135.5,2.0
2,Transbordo,3,6,16135.5,7.0
2,Transbordo,3,13,16135.5,1.0
3,Intermedia,3,5,13258.666666666666,2.0
3,Intermedia,3,6,13258.666666666666,10.0
3,Transbordo,3,5,12307.857142857143,2.0
3,Transbordo,3,6,12307.857142857143,3.0
4,Intermedia,3,6,4655.25,2.0
4,Terminal / Transbordo,3,5,6034.5,1.0
4,Terminal / Transbordo,3,6,6034.5,1.0
4,Transbordo,3,5,4201.75,1.0
4,Transbordo,3,6,4201.75,6.0
4,Transbordo,3,13,4201.75,1.0
5,Intermedia,3,6,6135.428571428572,3.0
5,Terminal / Transbordo,3,6,49535.0,2.0
5,Transbordo,3,5,5794.5,1.0
5,Transbordo,3,6,5794.5,2.0
5,Transbordo,3,7,5794.5,1.0
6,Intermedia,3,5,5984.0,1.0
6,Intermedia,3,6,5984.0,2.0
6,Terminal / Transbordo,3,5,13851.5,1.0
6,Transbordo,3,6,1150.0,1.0
7,Intermedia,3,6,10873.888888888889,5.0
7,Terminal,3,6,26644.0,1.0
7,Terminal / Transbordo,3,6,19475.0,1.0
7,Transbordo,3,5,7322.0,1.0
7,Transbordo,3,6,7322.0,3.0
7,Transbordo,3,7,7322.0,1.0
7,Transbordo,3,13,7322.0,1.0
8,Intermedia,3,6,10973.25,9.0
8,Transbordo,3,6,9719.8,4.0
9,Intermedia,3,5,12853.142857142857,1.0
9,Intermedia,3,6,12853.142857142857,5.0
9,Terminal / Transbordo,3,6,34350.0,3.0
9,Terminal / Transbordo,3,13,34350.0,1.0
9,Transbordo,3,6,6961.333333333333,3.0
A,Intermedia,3,6,12994.0,3.0
A,Intermedia,3,7,12994.0,1.0
A,Terminal / Transbordo,3,6,31625.0,2.0
B,Intermedia,3,6,10415.57142857143,4.0
B,Intermedia,3,7,10415.57142857143,1.0
B,Terminal,3,6,36559.0,2.0
B,Transbordo,3,6,5388.2,5.0
B,Transbordo,3,7,5388.2,1.0
1,Intermedia,4,5,21826.666666666668,1.0
1,Intermedia,4,6,21826.666666666668,13.0
1,Intermedia,4,13,21826.666666666668,1.0
1,Transbordo,4,5,22193.0,3.0
1,Transbordo,4,6,22193.0,4.0
1,Transbordo,4,13,22193.0,1.0
12,Intermedia,4,6,10928.2,6.0
12,Intermedia,4,7,10928.2,1.0
12,Terminal / Transbordo,4,6,7606.0,2.0
12,Transbordo,4,6,7976.0,2.0
2,Intermedia,4,5,10311.5625,2.0
2,Intermedia,4,6,10311.5625,12.0
2,Transbordo,4,6,17252.333333333332,2.0
3,Intermedia,4,5,13282.583333333334,2.0
3,Intermedia,4,6,13282.583333333334,10.0
3,Transbordo,4,5,13557.714285714286,1.0
3,Transbordo,4,6,13557.714285714286,5.0
4,Intermedia,4,6,4489.5,2.0
4,Terminal / Transbordo,4,5,5889.0,1.0
4,Terminal / Transbordo,4,6,5889.0,3.0
4,Transbordo,4,5,4379.0,1.0
4,Transbordo,4,6,4379.0,5.0
5,Intermedia,4,6,5912.857142857143,2.0
5,Transbordo,4,6,5426.5,4.0
6,Intermedia,4,6,6326.285714285715,2.0
6,Terminal / Transbordo,4,5,13236.0,1.0
6,Terminal / Transbordo,4,6,13236.0,2.0
7,Intermedia,4,6,10357.444444444445,6.0
7,Intermedia,4,7,10357.444444444445,2.0
7,Terminal / Transbordo,4,6,19469.0,1.0
7,Transbordo,4,6,8370.333333333334,2.0
8,Intermedia,4,6,11179.166666666666,6.0
8,Terminal,4,6,54323.0,1.0
8,Terminal / Transbordo,4,5,10435.0,1.0
8,Terminal / Transbordo,4,6,10435.0,2.0
8,Transbordo,4,5,9502.2,2.0
8,Transbordo,4,6,9502.2,5.0
8,Transbordo,4,13,9502.2,1.0
9,Intermedia,4,5,13070.857142857143,1.0
9,Intermedia,4,6,13070.857142857143,3.0
9,Transbordo,4,6,7128.666666666667,1.0
A,Intermedia,4,5,13202.57142857143,1.0
A,Intermedia,4,6,13202.57142857143,2.0
B,Intermedia,4,6,10119.285714285714,4.0
B,Terminal,4,6,35092.0,1.0
B,Transbordo,4,5,5913.2,1.0
B,Transbordo,4,6,5913.2,7.0
1,Intermedia,5,5,16118.666666666666,1.0
1,Intermedia,5,6,16118.666666666666,5.0
1,Terminal,5,6,31227.0,1.0
1,Transbordo,5,5,21072.666666666668,4.0
1,Transbordo,5,6,21072.666666666668,3.0
1,Transbordo,5,7,21072.666666666668,1.0
1,Transbordo,5,13,21072.666666666668,1.0
12,Intermedia,5,6,8037.066666666667,3.0
12,Terminal / Transbordo,5,5,5193.0,1.0
12,Transbordo,5,6,5513.0,3.0
2,Intermedia,5,5,8088.8125,3.0
2,Intermedia,5,6,8088.8125,11.0
2,Transbordo,5,5,15677.0,1.0
2,Transbordo,5,6,15677.0,6.0
3,Intermedia,5,6,10522.166666666666,8.0
3,Transbordo,5,6,10223.857142857143,4.0
3,Transbordo,5,7,10223.857142857143,1.0
4,Transbordo,5,5,4387.5,1.0
4,Transbordo,5,6,4387.5,2.0
4,Transbordo,5,13,4387.5,1.0
5,Intermedia,5,6,6130.428571428572,1.0
5,Terminal,5,6,16774.0,1.0
5,Transbordo,5,6,4489.75,4.0
7,Intermedia,5,6,7290.333333333333,3.0
7,Transbordo,5,5,6138.333333333333,2.0
7,Transbordo,5,6,6138.333333333333,1.0
8,Intermedia,5,5,9064.25,2.0
8,Intermedia,5,6,9064.25,7.0
8,Intermedia,5,7,9064.25,3.0
8,Terminal,5,5,39115.0,1.0
8,Terminal,5,6,39115.0,1.0
8,Terminal / Transbordo,5,6,11989.0,1.0
8,Transbordo,5,5,7243.2,1.0
8,Transbordo,5,6,7243.2,2.0
9,Intermedia,5,6,9239.142857142857,4.0
9,Terminal / Transbordo,5,5,32015.0,1.0
9,Terminal / Transbordo,5,6,32015.0,1.0
A,Intermedia,5,6,11815.285714285714,6.0
A,Terminal / Transbordo,5,6,17906.0,1.0
B,Intermedia,5,6,11326.857142857143,2.0
B,Transbordo,5,6,5594.4,3.0
1,Intermedia,6,5,8145.416666666667,1.0
1,Intermedia,6,6,8145.416666666667,6.0
1,Intermedia,6,13,8145.416666666667,2.0
1,Terminal / Transbordo,6,6,19983.0,1.0
1,Transbordo,6,5,15845.0,1.0
1,Transbordo,6,6,15845.0,4.0
12,Intermedia,6,6,4799.066666666667,8.0
12,Transbordo,6,6,2942.3333333333335,3.0
2,Intermedia,6,6,4852.0625,12.0
2,Terminal,6,5,31415.0,1.0
2,Transbordo,6,5,8331.5,1.0
2,Transbordo,6,6,8331.5,1.0
3,Intermedia,6,6,5384.0,6.0
3,Terminal,6,6,25579.0,2.0
3,Transbordo,6,6,6986.142857142857,4.0
4,Intermedia,6,6,3641.75,4.0
4,Terminal / Transbordo,6,6,3129.0,1.0
4,Transbordo,6,5,3406.25,1.0
4,Transbordo,6,6,3406.25,3.0
5,Intermedia,6,6,4635.571428571428,6.0
5,Terminal / Transbordo,6,6,30715.0,1.0
5,Transbordo,6,6,2795.5,3.0
